item_id,item_name,category,household_id,purchase_date,expiry_date,purchase_quantity,unit,daily_usage_rate,shelf_life_days,wasted_quantity,wasted_pct,target_label
ITM010,Bananas,Produce,HH001,2026-05-19,2026-05-24,2.97,kg,0.319,5,2.37,0.798,High Risk
ITM005,Ice Cream,Frozen,HH014,2026-01-27,2026-04-27,0.99,tubs,0.34,90,0.01,0.01,Low Risk
ITM013,Frozen Peas,Frozen,HH010,2026-02-05,2026-07-05,0.57,bags,0.108,150,0.14,0.246,Medium Risk
ITM015,Butter,Dairy,HH018,2026-03-14,2026-05-13,0.77,kg,0.054,60,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH004,2026-05-21,2026-06-20,0.39,kg,0.125,30,0.02,0.051,Low Risk
ITM006,Chicken Breast,Meat,HH002,2026-02-08,2026-02-12,1.03,kg,0.223,4,0.2,0.194,Medium Risk
ITM012,Cooking Oil,Pantry,HH014,2026-01-07,2026-07-06,0.38,liters,0.073,180,0.1,0.263,Medium Risk
ITM010,Bananas,Produce,HH019,2026-02-02,2026-02-07,3.26,kg,0.496,5,0.8,0.245,Medium Risk
ITM004,Rice,Grains,HH002,2026-01-21,2027-01-21,0.91,kg,0.158,365,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH002,2026-03-28,2026-04-01,2.5,kg,0.304,4,1.95,0.78,High Risk
ITM009,Cheese,Dairy,HH017,2026-01-16,2026-02-15,0.46,kg,0.123,30,0.12,0.261,Medium Risk
ITM004,Rice,Grains,HH016,2026-03-09,2027-03-09,1.19,kg,0.087,365,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH011,2026-01-10,2026-03-11,0.6,kg,0.045,60,0.11,0.183,Medium Risk
ITM014,Orange Juice,Beverages,HH004,2026-03-02,2026-03-12,2.51,liters,0.296,10,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH015,2026-05-10,2026-05-24,4.79,cups,0.341,14,0.34,0.071,Low Risk
ITM011,Cereal,Pantry,HH014,2026-05-10,2026-09-07,0.94,boxes,0.177,120,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH014,2026-04-28,2026-05-12,3.77,cups,0.529,14,0.55,0.146,Medium Risk
ITM012,Cooking Oil,Pantry,HH009,2026-02-04,2026-08-03,0.3,liters,0.054,180,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH016,2026-01-01,2026-01-11,2.01,liters,0.216,10,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH015,2026-01-27,2026-02-10,3.25,cups,0.212,14,0.0,0.0,Low Risk
ITM007,Tomatoes,Produce,HH002,2026-02-06,2026-02-12,1.2,kg,0.206,6,0.07,0.058,Low Risk
ITM014,Orange Juice,Beverages,HH013,2026-04-08,2026-04-18,1.58,liters,0.349,10,0.0,0.0,Low Risk
ITM005,Ice Cream,Frozen,HH002,2026-01-10,2026-04-10,0.98,tubs,0.129,90,0.04,0.041,Low Risk
ITM001,Milk,Dairy,HH011,2026-05-12,2026-05-19,3.39,liters,0.393,7,0.98,0.289,Medium Risk
ITM006,Chicken Breast,Meat,HH020,2026-01-26,2026-01-30,1.61,kg,0.226,4,0.87,0.54,High Risk
ITM003,Bread,Bakery,HH018,2026-02-20,2026-02-25,4.0,loaves,0.316,5,4.0,1.0,High Risk
ITM006,Chicken Breast,Meat,HH012,2026-03-18,2026-03-22,2.93,kg,0.3,4,2.93,1.0,High Risk
ITM015,Butter,Dairy,HH012,2026-03-24,2026-05-23,0.76,kg,0.083,60,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH020,2026-01-19,2026-02-18,0.45,kg,0.062,30,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH001,2026-02-03,2026-02-13,2.84,liters,0.155,10,2.57,0.905,High Risk
ITM009,Cheese,Dairy,HH019,2026-02-10,2026-03-12,0.32,kg,0.167,30,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH014,2026-05-11,2026-07-10,0.5,kg,0.144,60,0.09,0.18,Medium Risk
ITM002,Eggs,Dairy,HH016,2026-05-06,2026-05-27,2.3,dozen,0.213,21,0.07,0.03,Low Risk
ITM007,Tomatoes,Produce,HH003,2026-05-16,2026-05-22,2.5,kg,0.398,6,0.0,0.0,Low Risk
ITM005,Ice Cream,Frozen,HH015,2026-03-23,2026-06-21,1.73,tubs,0.068,90,0.0,0.0,Low Risk
ITM007,Tomatoes,Produce,HH002,2026-02-12,2026-02-18,1.11,kg,0.361,6,0.0,0.0,Low Risk
ITM001,Milk,Dairy,HH009,2026-03-28,2026-04-04,5.81,liters,0.915,7,0.32,0.055,Low Risk
ITM012,Cooking Oil,Pantry,HH012,2026-03-09,2026-09-05,0.34,liters,0.037,180,0.06,0.176,Medium Risk
ITM010,Bananas,Produce,HH001,2026-02-06,2026-02-11,1.83,kg,0.28,5,0.28,0.153,Medium Risk
ITM008,Yogurt,Dairy,HH011,2026-02-25,2026-03-11,2.63,cups,0.343,14,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH006,2026-03-10,2026-03-24,1.6,cups,0.356,14,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH016,2026-03-11,2026-04-10,0.98,kg,0.05,30,0.0,0.0,Low Risk
ITM004,Rice,Grains,HH006,2026-01-07,2027-01-07,0.64,kg,0.11,365,0.06,0.094,Low Risk
ITM014,Orange Juice,Beverages,HH012,2026-05-18,2026-05-28,2.07,liters,0.262,10,0.34,0.164,Medium Risk
ITM008,Yogurt,Dairy,HH015,2026-02-02,2026-02-16,2.36,cups,0.207,14,0.0,0.0,Low Risk
ITM001,Milk,Dairy,HH015,2026-03-28,2026-04-04,5.65,liters,0.343,7,5.65,1.0,High Risk
ITM001,Milk,Dairy,HH011,2026-02-16,2026-02-23,4.51,liters,0.485,7,1.52,0.337,Medium Risk
ITM007,Tomatoes,Produce,HH018,2026-05-30,2026-06-05,1.12,kg,0.466,6,0.27,0.241,Medium Risk
ITM015,Butter,Dairy,HH005,2026-02-02,2026-04-03,0.3,kg,0.045,60,0.02,0.067,Low Risk
ITM012,Cooking Oil,Pantry,HH010,2026-02-04,2026-08-03,0.38,liters,0.025,180,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH013,2026-03-17,2026-04-16,0.33,kg,0.139,30,0.08,0.242,Medium Risk
ITM008,Yogurt,Dairy,HH010,2026-02-21,2026-03-07,4.96,cups,0.389,14,0.0,0.0,Low Risk
ITM001,Milk,Dairy,HH019,2026-02-04,2026-02-11,5.3,liters,0.502,7,2.58,0.487,Medium Risk
ITM012,Cooking Oil,Pantry,HH020,2026-02-05,2026-08-04,0.41,liters,0.021,180,0.0,0.0,Low Risk
ITM001,Milk,Dairy,HH018,2026-03-02,2026-03-09,3.62,liters,0.444,7,0.89,0.246,Medium Risk
ITM008,Yogurt,Dairy,HH017,2026-05-29,2026-06-12,4.06,cups,0.558,14,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH009,2026-01-08,2026-01-18,0.96,liters,0.482,10,0.17,0.177,Medium Risk
ITM006,Chicken Breast,Meat,HH016,2026-02-21,2026-02-25,1.98,kg,0.231,4,1.93,0.975,High Risk
ITM008,Yogurt,Dairy,HH013,2026-04-21,2026-05-05,3.9,cups,0.661,14,0.13,0.033,Low Risk
ITM003,Bread,Bakery,HH008,2026-04-03,2026-04-08,2.96,loaves,0.725,5,0.43,0.145,Medium Risk
ITM006,Chicken Breast,Meat,HH012,2026-02-23,2026-02-27,2.87,kg,0.215,4,1.79,0.624,High Risk
ITM006,Chicken Breast,Meat,HH016,2026-02-22,2026-02-26,1.22,kg,0.292,4,0.04,0.033,Low Risk
ITM009,Cheese,Dairy,HH016,2026-02-11,2026-03-13,0.77,kg,0.047,30,0.01,0.013,Low Risk
ITM012,Cooking Oil,Pantry,HH007,2026-05-20,2026-11-16,0.28,liters,0.026,180,0.03,0.107,Medium Risk
ITM009,Cheese,Dairy,HH014,2026-04-23,2026-05-23,0.55,kg,0.106,30,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH003,2026-03-30,2026-04-29,1.0,kg,0.135,30,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH012,2026-02-08,2026-02-18,1.95,liters,0.353,10,0.36,0.185,Medium Risk
ITM011,Cereal,Pantry,HH007,2026-02-07,2026-06-07,0.69,boxes,0.07,120,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH017,2026-05-26,2026-06-09,2.45,cups,0.542,14,0.45,0.184,Medium Risk
ITM011,Cereal,Pantry,HH016,2026-04-03,2026-08-01,0.9,boxes,0.049,120,0.03,0.033,Low Risk
ITM002,Eggs,Dairy,HH014,2026-03-22,2026-04-12,3.91,dozen,0.496,21,0.0,0.0,Low Risk
ITM012,Cooking Oil,Pantry,HH015,2026-04-15,2026-10-12,0.34,liters,0.034,180,0.0,0.0,Low Risk
ITM003,Bread,Bakery,HH015,2026-01-07,2026-01-12,3.16,loaves,0.37,5,1.38,0.437,Medium Risk
ITM006,Chicken Breast,Meat,HH018,2026-03-29,2026-04-02,2.34,kg,0.213,4,2.34,1.0,High Risk
ITM015,Butter,Dairy,HH001,2026-01-12,2026-03-13,0.56,kg,0.041,60,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH006,2026-05-07,2026-07-06,0.35,kg,0.034,60,0.02,0.057,Low Risk
ITM003,Bread,Bakery,HH013,2026-02-15,2026-02-20,3.47,loaves,0.553,5,1.28,0.369,Medium Risk
ITM003,Bread,Bakery,HH014,2026-05-03,2026-05-08,1.96,loaves,0.746,5,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH010,2026-05-19,2026-06-09,3.29,dozen,0.287,21,0.0,0.0,Low Risk
ITM003,Bread,Bakery,HH007,2026-01-05,2026-01-10,3.63,loaves,0.643,5,0.54,0.149,Medium Risk
ITM013,Frozen Peas,Frozen,HH006,2026-04-16,2026-09-13,1.01,bags,0.109,150,0.1,0.099,Low Risk
ITM014,Orange Juice,Beverages,HH007,2026-01-10,2026-01-20,2.12,liters,0.344,10,0.0,0.0,Low Risk
ITM011,Cereal,Pantry,HH019,2026-02-04,2026-06-04,0.73,boxes,0.14,120,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH010,2026-01-01,2026-01-15,4.44,cups,0.166,14,2.8,0.631,High Risk
ITM003,Bread,Bakery,HH017,2026-02-06,2026-02-11,1.93,loaves,0.545,5,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH019,2026-04-08,2026-04-29,2.01,dozen,0.676,21,0.06,0.03,Low Risk
ITM013,Frozen Peas,Frozen,HH012,2026-05-19,2026-10-16,1.26,bags,0.158,150,0.12,0.095,Low Risk
ITM015,Butter,Dairy,HH004,2026-05-29,2026-07-28,0.7,kg,0.128,60,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH018,2026-04-02,2026-04-23,2.87,dozen,0.49,21,0.32,0.111,Medium Risk
ITM014,Orange Juice,Beverages,HH018,2026-03-23,2026-04-02,1.29,liters,0.369,10,0.01,0.008,Low Risk
ITM009,Cheese,Dairy,HH011,2026-05-01,2026-05-31,0.38,kg,0.101,30,0.03,0.079,Low Risk
ITM014,Orange Juice,Beverages,HH015,2026-05-23,2026-06-02,1.32,liters,0.098,10,0.12,0.091,Low Risk
ITM005,Ice Cream,Frozen,HH011,2026-03-16,2026-06-14,1.44,tubs,0.146,90,0.0,0.0,Low Risk
ITM012,Cooking Oil,Pantry,HH003,2026-02-18,2026-08-17,0.25,liters,0.069,180,0.0,0.0,Low Risk
ITM010,Bananas,Produce,HH012,2026-05-02,2026-05-07,2.02,kg,0.314,5,0.51,0.252,Medium Risk
ITM010,Bananas,Produce,HH015,2026-02-11,2026-02-16,2.11,kg,0.123,5,2.11,1.0,High Risk
ITM006,Chicken Breast,Meat,HH018,2026-05-18,2026-05-22,2.17,kg,0.307,4,1.34,0.618,High Risk
ITM003,Bread,Bakery,HH001,2026-01-04,2026-01-09,3.82,loaves,0.226,5,3.63,0.95,High Risk
ITM014,Orange Juice,Beverages,HH016,2026-05-12,2026-05-22,2.67,liters,0.14,10,1.92,0.719,High Risk
ITM011,Cereal,Pantry,HH004,2026-01-31,2026-05-31,0.66,boxes,0.11,120,0.07,0.106,Medium Risk
ITM015,Butter,Dairy,HH015,2026-05-10,2026-07-09,0.31,kg,0.058,60,0.0,0.0,Low Risk
ITM005,Ice Cream,Frozen,HH009,2026-01-31,2026-05-01,0.63,tubs,0.256,90,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH018,2026-01-02,2026-01-23,2.52,dozen,0.582,21,0.03,0.012,Low Risk
ITM012,Cooking Oil,Pantry,HH020,2026-05-14,2026-11-10,0.23,liters,0.029,180,0.0,0.0,Low Risk
ITM004,Rice,Grains,HH011,2026-05-26,2027-05-26,1.23,kg,0.135,365,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH011,2026-03-01,2026-03-11,2.97,liters,0.171,10,1.49,0.502,High Risk
ITM013,Frozen Peas,Frozen,HH008,2026-05-25,2026-10-22,1.0,bags,0.096,150,0.09,0.09,Low Risk
ITM012,Cooking Oil,Pantry,HH017,2026-04-21,2026-10-18,0.36,liters,0.032,180,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH009,2026-05-07,2026-06-06,0.37,kg,0.166,30,0.02,0.054,Low Risk
ITM006,Chicken Breast,Meat,HH015,2026-01-22,2026-01-26,2.08,kg,0.152,4,2.08,1.0,High Risk
ITM004,Rice,Grains,HH012,2026-03-01,2027-03-01,0.92,kg,0.092,365,0.0,0.0,Low Risk
ITM007,Tomatoes,Produce,HH002,2026-03-28,2026-04-03,1.19,kg,0.28,6,0.0,0.0,Low Risk
ITM003,Bread,Bakery,HH008,2026-01-23,2026-01-28,3.64,loaves,0.579,5,0.21,0.058,Low Risk
ITM002,Eggs,Dairy,HH020,2026-02-24,2026-03-17,3.22,dozen,0.282,21,0.0,0.0,Low Risk
ITM004,Rice,Grains,HH009,2026-03-29,2027-03-29,1.09,kg,0.191,365,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH012,2026-02-16,2026-02-26,0.97,liters,0.318,10,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH009,2026-05-28,2026-07-27,0.77,kg,0.121,60,0.02,0.026,Low Risk
ITM001,Milk,Dairy,HH011,2026-01-31,2026-02-07,4.13,liters,0.248,7,3.61,0.874,High Risk
ITM012,Cooking Oil,Pantry,HH020,2026-03-25,2026-09-21,0.49,liters,0.025,180,0.06,0.122,Medium Risk
ITM012,Cooking Oil,Pantry,HH012,2026-05-25,2026-11-21,0.45,liters,0.048,180,0.02,0.044,Low Risk
ITM007,Tomatoes,Produce,HH015,2026-03-06,2026-03-12,3.29,kg,0.222,6,3.1,0.942,High Risk
ITM001,Milk,Dairy,HH019,2026-01-25,2026-02-01,2.04,liters,0.938,7,0.02,0.01,Low Risk
ITM012,Cooking Oil,Pantry,HH011,2026-05-01,2026-10-28,0.34,liters,0.042,180,0.05,0.147,Medium Risk
ITM006,Chicken Breast,Meat,HH016,2026-01-31,2026-02-04,1.61,kg,0.3,4,0.34,0.211,Medium Risk
ITM008,Yogurt,Dairy,HH006,2026-01-07,2026-01-21,2.13,cups,0.445,14,0.2,0.094,Low Risk
ITM008,Yogurt,Dairy,HH015,2026-05-28,2026-06-11,3.7,cups,0.297,14,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH004,2026-05-06,2026-05-16,2.7,liters,0.539,10,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH018,2026-05-30,2026-06-20,2.92,dozen,0.542,21,0.0,0.0,Low Risk
ITM013,Frozen Peas,Frozen,HH020,2026-05-19,2026-10-16,1.0,bags,0.094,150,0.08,0.08,Low Risk
ITM009,Cheese,Dairy,HH018,2026-02-28,2026-03-30,0.88,kg,0.071,30,0.17,0.193,Medium Risk
ITM011,Cereal,Pantry,HH007,2026-03-12,2026-07-10,0.43,boxes,0.124,120,0.04,0.093,Low Risk
ITM009,Cheese,Dairy,HH015,2026-01-13,2026-02-12,0.53,kg,0.032,30,0.0,0.0,Low Risk
ITM001,Milk,Dairy,HH009,2026-04-28,2026-05-05,3.99,liters,0.615,7,0.43,0.108,Medium Risk
ITM005,Ice Cream,Frozen,HH009,2026-05-24,2026-08-22,1.82,tubs,0.143,90,0.0,0.0,Low Risk
ITM005,Ice Cream,Frozen,HH003,2026-02-28,2026-05-29,1.77,tubs,0.247,90,0.12,0.068,Low Risk
ITM012,Cooking Oil,Pantry,HH009,2026-05-08,2026-11-04,0.19,liters,0.075,180,0.06,0.316,Medium Risk
ITM003,Bread,Bakery,HH001,2026-03-03,2026-03-08,2.45,loaves,0.215,5,2.45,1.0,High Risk
ITM010,Bananas,Produce,HH016,2026-05-27,2026-06-01,1.82,kg,0.264,5,0.5,0.275,Medium Risk
ITM003,Bread,Bakery,HH019,2026-02-14,2026-02-19,3.4,loaves,0.618,5,0.63,0.185,Medium Risk
ITM002,Eggs,Dairy,HH007,2026-05-15,2026-06-05,1.2,dozen,0.205,21,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH009,2026-01-29,2026-02-19,1.98,dozen,0.66,21,0.32,0.162,Medium Risk
ITM014,Orange Juice,Beverages,HH011,2026-01-12,2026-01-22,2.46,liters,0.266,10,0.36,0.146,Medium Risk
ITM005,Ice Cream,Frozen,HH020,2026-02-13,2026-05-14,1.84,tubs,0.079,90,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH014,2026-05-09,2026-05-30,1.72,dozen,0.517,21,0.0,0.0,Low Risk
ITM010,Bananas,Produce,HH004,2026-04-23,2026-04-28,2.69,kg,0.395,5,0.53,0.197,Medium Risk
ITM012,Cooking Oil,Pantry,HH009,2026-02-09,2026-08-08,0.3,liters,0.056,180,0.04,0.133,Medium Risk
ITM003,Bread,Bakery,HH009,2026-03-22,2026-03-27,4.34,loaves,0.61,5,1.73,0.399,Medium Risk
ITM006,Chicken Breast,Meat,HH001,2026-03-28,2026-04-01,2.87,kg,0.289,4,2.58,0.899,High Risk
ITM001,Milk,Dairy,HH013,2026-05-17,2026-05-24,4.01,liters,0.604,7,0.0,0.0,Low Risk
ITM003,Bread,Bakery,HH011,2026-01-28,2026-02-02,4.53,loaves,0.226,5,4.45,0.982,High Risk
ITM002,Eggs,Dairy,HH019,2026-03-13,2026-04-03,2.41,dozen,0.542,21,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH006,2026-05-10,2026-05-31,2.36,dozen,0.408,21,0.72,0.305,Medium Risk
ITM003,Bread,Bakery,HH007,2026-04-08,2026-04-13,4.23,loaves,0.327,5,3.25,0.768,High Risk
ITM008,Yogurt,Dairy,HH017,2026-01-01,2026-01-15,2.42,cups,0.64,14,0.14,0.058,Low Risk
ITM007,Tomatoes,Produce,HH010,2026-05-22,2026-05-28,2.12,kg,0.123,6,2.12,1.0,High Risk
ITM011,Cereal,Pantry,HH002,2026-05-24,2026-09-21,0.49,boxes,0.054,120,0.0,0.0,Low Risk
ITM005,Ice Cream,Frozen,HH010,2026-04-10,2026-07-09,1.28,tubs,0.149,90,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH009,2026-01-31,2026-02-04,2.02,kg,0.366,4,0.52,0.257,Medium Risk
ITM012,Cooking Oil,Pantry,HH012,2026-04-29,2026-10-26,0.36,liters,0.042,180,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH015,2026-02-19,2026-03-21,0.88,kg,0.06,30,0.0,0.0,Low Risk
ITM005,Ice Cream,Frozen,HH013,2026-05-04,2026-08-02,1.81,tubs,0.26,90,0.37,0.204,Medium Risk
ITM006,Chicken Breast,Meat,HH004,2026-01-09,2026-01-13,0.97,kg,0.219,4,0.28,0.289,Medium Risk
ITM001,Milk,Dairy,HH004,2026-01-29,2026-02-05,3.83,liters,0.483,7,0.37,0.097,Low Risk
ITM011,Cereal,Pantry,HH009,2026-01-06,2026-05-06,0.67,boxes,0.136,120,0.08,0.119,Medium Risk
ITM001,Milk,Dairy,HH002,2026-05-22,2026-05-29,3.5,liters,0.506,7,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH017,2026-01-09,2026-03-10,0.64,kg,0.083,60,0.0,0.0,Low Risk
ITM012,Cooking Oil,Pantry,HH006,2026-01-27,2026-07-26,0.28,liters,0.052,180,0.07,0.25,Medium Risk
ITM009,Cheese,Dairy,HH007,2026-05-13,2026-06-12,0.44,kg,0.094,30,0.0,0.0,Low Risk
ITM003,Bread,Bakery,HH019,2026-01-15,2026-01-20,3.79,loaves,0.393,5,1.57,0.414,Medium Risk
ITM009,Cheese,Dairy,HH003,2026-03-28,2026-04-27,0.5,kg,0.131,30,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH012,2026-03-11,2026-04-10,0.77,kg,0.058,30,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH009,2026-05-15,2026-05-19,1.39,kg,0.502,4,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH005,2026-01-18,2026-01-22,2.51,kg,0.228,4,2.51,1.0,High Risk
ITM002,Eggs,Dairy,HH009,2026-02-01,2026-02-22,2.21,dozen,0.677,21,0.0,0.0,Low Risk
ITM004,Rice,Grains,HH016,2026-01-18,2027-01-18,0.85,kg,0.15,365,0.11,0.129,Medium Risk
ITM003,Bread,Bakery,HH014,2026-04-16,2026-04-21,4.72,loaves,0.79,5,1.17,0.248,Medium Risk
ITM015,Butter,Dairy,HH019,2026-03-21,2026-05-20,0.58,kg,0.094,60,0.05,0.086,Low Risk
ITM002,Eggs,Dairy,HH012,2026-04-22,2026-05-13,1.89,dozen,0.456,21,0.0,0.0,Low Risk
ITM007,Tomatoes,Produce,HH014,2026-04-26,2026-05-02,1.9,kg,0.517,6,0.08,0.042,Low Risk
ITM007,Tomatoes,Produce,HH020,2026-05-08,2026-05-14,2.98,kg,0.251,6,2.16,0.725,High Risk
ITM011,Cereal,Pantry,HH019,2026-02-14,2026-06-14,0.75,boxes,0.079,120,0.0,0.0,Low Risk
ITM003,Bread,Bakery,HH008,2026-03-29,2026-04-03,3.93,loaves,0.383,5,3.74,0.952,High Risk
ITM003,Bread,Bakery,HH005,2026-05-30,2026-06-04,1.99,loaves,0.375,5,0.17,0.085,Low Risk
ITM003,Bread,Bakery,HH018,2026-03-21,2026-03-26,2.83,loaves,0.313,5,2.05,0.724,High Risk
ITM009,Cheese,Dairy,HH001,2026-01-16,2026-02-15,0.44,kg,0.066,30,0.02,0.045,Low Risk
ITM009,Cheese,Dairy,HH019,2026-03-21,2026-04-20,0.92,kg,0.075,30,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH003,2026-01-23,2026-01-27,2.83,kg,0.22,4,2.83,1.0,High Risk
ITM014,Orange Juice,Beverages,HH001,2026-01-15,2026-01-25,1.23,liters,0.15,10,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH003,2026-03-10,2026-03-31,1.91,dozen,0.4,21,0.05,0.026,Low Risk
ITM006,Chicken Breast,Meat,HH008,2026-02-22,2026-02-26,1.5,kg,0.443,4,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH003,2026-02-01,2026-02-22,1.99,dozen,0.44,21,0.0,0.0,Low Risk
ITM010,Bananas,Produce,HH006,2026-03-26,2026-03-31,3.46,kg,0.248,5,3.01,0.87,High Risk
ITM014,Orange Juice,Beverages,HH008,2026-05-10,2026-05-20,2.4,liters,0.378,10,0.0,0.0,Low Risk
ITM007,Tomatoes,Produce,HH002,2026-05-20,2026-05-26,1.73,kg,0.454,6,0.13,0.075,Low Risk
ITM015,Butter,Dairy,HH014,2026-04-01,2026-05-31,0.57,kg,0.126,60,0.0,0.0,Low Risk
ITM010,Bananas,Produce,HH007,2026-04-02,2026-04-07,3.66,kg,0.26,5,3.66,1.0,High Risk
ITM006,Chicken Breast,Meat,HH015,2026-03-04,2026-03-08,1.36,kg,0.109,4,1.36,1.0,High Risk
ITM005,Ice Cream,Frozen,HH001,2026-04-10,2026-07-09,1.46,tubs,0.102,90,0.18,0.123,Medium Risk
ITM008,Yogurt,Dairy,HH005,2026-04-28,2026-05-12,4.03,cups,0.192,14,1.72,0.427,Medium Risk
ITM015,Butter,Dairy,HH009,2026-05-08,2026-07-07,0.55,kg,0.088,60,0.03,0.055,Low Risk
ITM009,Cheese,Dairy,HH008,2026-05-26,2026-06-25,0.91,kg,0.075,30,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH005,2026-05-06,2026-05-16,1.34,liters,0.215,10,0.0,0.0,Low Risk
ITM013,Frozen Peas,Frozen,HH007,2026-05-27,2026-10-24,1.17,bags,0.11,150,0.07,0.06,Low Risk
ITM015,Butter,Dairy,HH009,2026-04-07,2026-06-06,0.64,kg,0.075,60,0.04,0.062,Low Risk
ITM015,Butter,Dairy,HH017,2026-03-02,2026-05-01,0.4,kg,0.102,60,0.0,0.0,Low Risk
ITM013,Frozen Peas,Frozen,HH007,2026-04-27,2026-09-24,0.78,bags,0.188,150,0.18,0.231,Medium Risk
ITM010,Bananas,Produce,HH018,2026-01-08,2026-01-13,3.43,kg,0.368,5,2.86,0.834,High Risk
ITM004,Rice,Grains,HH004,2026-05-16,2027-05-16,1.21,kg,0.213,365,0.0,0.0,Low Risk
ITM004,Rice,Grains,HH011,2026-05-24,2027-05-24,0.53,kg,0.151,365,0.05,0.094,Low Risk
ITM002,Eggs,Dairy,HH004,2026-01-01,2026-01-22,2.51,dozen,0.408,21,0.06,0.024,Low Risk
ITM009,Cheese,Dairy,HH017,2026-02-27,2026-03-29,0.42,kg,0.069,30,0.0,0.0,Low Risk
ITM003,Bread,Bakery,HH020,2026-01-29,2026-02-03,2.62,loaves,0.367,5,1.27,0.485,Medium Risk
ITM005,Ice Cream,Frozen,HH004,2026-01-10,2026-04-10,1.32,tubs,0.327,90,0.0,0.0,Low Risk
ITM013,Frozen Peas,Frozen,HH003,2026-01-25,2026-06-24,0.55,bags,0.159,150,0.01,0.018,Low Risk
ITM005,Ice Cream,Frozen,HH009,2026-01-05,2026-04-05,1.19,tubs,0.225,90,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH013,2026-03-27,2026-03-31,2.73,kg,0.466,4,0.76,0.278,Medium Risk
ITM014,Orange Juice,Beverages,HH009,2026-05-10,2026-05-20,2.09,liters,0.331,10,0.0,0.0,Low Risk
ITM004,Rice,Grains,HH015,2026-05-21,2027-05-21,0.79,kg,0.071,365,0.0,0.0,Low Risk
ITM011,Cereal,Pantry,HH013,2026-02-28,2026-06-28,0.37,boxes,0.065,120,0.0,0.0,Low Risk
ITM012,Cooking Oil,Pantry,HH018,2026-03-13,2026-09-09,0.39,liters,0.044,180,0.0,0.0,Low Risk
ITM001,Milk,Dairy,HH003,2026-04-14,2026-04-21,3.49,liters,0.408,7,1.34,0.384,Medium Risk
ITM012,Cooking Oil,Pantry,HH020,2026-05-10,2026-11-06,0.32,liters,0.035,180,0.04,0.125,Medium Risk
ITM013,Frozen Peas,Frozen,HH002,2026-02-02,2026-07-02,0.84,bags,0.159,150,0.03,0.036,Low Risk
ITM015,Butter,Dairy,HH012,2026-04-03,2026-06-02,0.62,kg,0.049,60,0.0,0.0,Low Risk
ITM007,Tomatoes,Produce,HH005,2026-05-08,2026-05-14,2.5,kg,0.219,6,1.83,0.732,High Risk
ITM002,Eggs,Dairy,HH018,2026-01-02,2026-01-23,3.92,dozen,0.422,21,0.14,0.036,Low Risk
ITM011,Cereal,Pantry,HH002,2026-03-06,2026-07-04,0.83,boxes,0.054,120,0.03,0.036,Low Risk
ITM010,Bananas,Produce,HH005,2026-01-22,2026-01-27,1.61,kg,0.238,5,0.75,0.466,Medium Risk
